group_representative,member,representative_artist,member_artist,hamming_distance,action,cross_artist
Albrecht_Du╠êrer_323.jpg,Albrecht_Dürer_323.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_323.jpg,Albrecht_Dürer_49.jpg,Albrecht_Dürer,Albrecht_Dürer,10,remove,False
Albrecht_Du╠êrer_323.jpg,Albrecht_Du╠êrer_323.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_256.jpg,Albrecht_Dürer_256.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_256.jpg,Albrecht_Du╠êrer_256.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_251.jpg,Edgar_Degas_694.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_251.jpg,Edgar_Degas_251.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_269.jpg,Albrecht_Dürer_269.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_269.jpg,Albrecht_Du╠êrer_269.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_115.jpg,Albrecht_Dürer_115.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_115.jpg,Albrecht_Du╠êrer_115.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_72.jpg,Albrecht_Du╠êrer_72.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_72.jpg,Albrecht_Dürer_72.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_291.jpg,Albrecht_Dürer_291.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_291.jpg,Albrecht_Du╠êrer_291.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Paul_Gauguin_154.jpg,Paul_Gauguin_155.jpg,Paul_Gauguin,Paul_Gauguin,4,remove,False
Paul_Gauguin_154.jpg,Paul_Gauguin_154.jpg,Paul_Gauguin,Paul_Gauguin,0,keep,False
Albrecht_Du╠êrer_33.jpg,Albrecht_Dürer_33.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_33.jpg,Albrecht_Du╠êrer_33.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_413.jpg,Edgar_Degas_419.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_413.jpg,Edgar_Degas_649.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_413.jpg,Edgar_Degas_413.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_281.jpg,Albrecht_Dürer_281.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_281.jpg,Albrecht_Du╠êrer_281.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_150.jpg,Pablo_Picasso_52.jpg,Pablo_Picasso,Pablo_Picasso,10,remove,False
Pablo_Picasso_150.jpg,Pablo_Picasso_150.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Du╠êrer_69.jpg,Albrecht_Dürer_69.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_69.jpg,Albrecht_Du╠êrer_69.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_10.jpg,Albrecht_Du╠êrer_10.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_10.jpg,Albrecht_Dürer_10.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_292.jpg,Albrecht_Dürer_292.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_292.jpg,Albrecht_Du╠êrer_292.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_230.jpg,Albrecht_Dürer_230.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_230.jpg,Albrecht_Du╠êrer_230.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_169.jpg,Albrecht_Du╠êrer_169.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_169.jpg,Albrecht_Dürer_169.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_202.jpg,Albrecht_Dürer_202.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_202.jpg,Albrecht_Du╠êrer_202.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_1.jpg,Albrecht_Du╠êrer_1.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_1.jpg,Albrecht_Dürer_1.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_246.jpg,Albrecht_Du╠êrer_246.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_246.jpg,Albrecht_Dürer_246.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_25.jpg,Albrecht_Du╠êrer_25.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_25.jpg,Albrecht_Dürer_25.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_119.jpg,Edgar_Degas_40.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_119.jpg,Edgar_Degas_119.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_179.jpg,Albrecht_Dürer_179.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_179.jpg,Albrecht_Du╠êrer_179.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_286.jpg,Albrecht_Dürer_286.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_286.jpg,Albrecht_Du╠êrer_286.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_202.jpg,Pablo_Picasso_57.jpg,Pablo_Picasso,Pablo_Picasso,4,remove,False
Pablo_Picasso_202.jpg,Pablo_Picasso_202.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Du╠êrer_197.jpg,Albrecht_Dürer_197.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_197.jpg,Albrecht_Du╠êrer_197.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_109.jpg,Albrecht_Dürer_109.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_109.jpg,Albrecht_Du╠êrer_109.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_146.jpg,Albrecht_Dürer_146.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_146.jpg,Albrecht_Du╠êrer_146.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_107.jpg,Albrecht_Dürer_107.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_107.jpg,Albrecht_Du╠êrer_107.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_144.jpg,Edgar_Degas_605.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_144.jpg,Edgar_Degas_144.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_319.jpg,Albrecht_Dürer_319.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_319.jpg,Albrecht_Du╠êrer_319.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_11.jpg,Edgar_Degas_651.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_11.jpg,Edgar_Degas_7.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_11.jpg,Edgar_Degas_11.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_143.jpg,Albrecht_Du╠êrer_143.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_143.jpg,Albrecht_Dürer_143.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_314.jpg,Vincent_van_Gogh_401.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_314.jpg,Vincent_van_Gogh_314.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_145.jpg,Albrecht_Du╠êrer_145.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_145.jpg,Albrecht_Dürer_145.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_203.jpg,Albrecht_Du╠êrer_203.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_203.jpg,Albrecht_Dürer_203.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_197.jpg,Vincent_van_Gogh_113.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_197.jpg,Vincent_van_Gogh_197.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_526.jpg,Vincent_van_Gogh_760.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_526.jpg,Vincent_van_Gogh_526.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_188.jpg,Albrecht_Dürer_188.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_188.jpg,Albrecht_Du╠êrer_188.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Titian_220.jpg,Titian_219.jpg,Titian,Titian,4,remove,False
Titian_220.jpg,Titian_220.jpg,Titian,Titian,0,keep,False
Albrecht_Du╠êrer_8.jpg,Albrecht_Dürer_8.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_8.jpg,Albrecht_Du╠êrer_8.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Francisco_Goya_180.jpg,Francisco_Goya_253.jpg,Francisco_Goya,Francisco_Goya,10,remove,False
Francisco_Goya_180.jpg,Francisco_Goya_180.jpg,Francisco_Goya,Francisco_Goya,0,keep,False
Albrecht_Dürer_171.jpg,Albrecht_Du╠êrer_171.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_171.jpg,Albrecht_Dürer_171.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Rembrandt_85.jpg,Rembrandt_84.jpg,Rembrandt,Rembrandt,6,remove,False
Rembrandt_85.jpg,Rembrandt_85.jpg,Rembrandt,Rembrandt,0,keep,False
Edgar_Degas_191.jpg,Edgar_Degas_145.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_191.jpg,Edgar_Degas_191.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_99.jpg,Albrecht_Dürer_99.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_99.jpg,Albrecht_Du╠êrer_99.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_199.jpg,Albrecht_Dürer_199.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_199.jpg,Albrecht_Du╠êrer_199.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_315.jpg,Albrecht_Du╠êrer_315.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_315.jpg,Albrecht_Dürer_315.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_116.jpg,Albrecht_Dürer_116.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_116.jpg,Albrecht_Du╠êrer_116.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_218.jpg,Albrecht_Du╠êrer_218.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_218.jpg,Albrecht_Dürer_218.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_155.jpg,Albrecht_Du╠êrer_155.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_155.jpg,Albrecht_Dürer_155.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_27.jpg,Edgar_Degas_494.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_27.jpg,Edgar_Degas_27.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_194.jpg,Albrecht_Dürer_194.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_194.jpg,Albrecht_Du╠êrer_194.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_36.jpg,Albrecht_Du╠êrer_36.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_36.jpg,Albrecht_Dürer_36.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_161.jpg,Albrecht_Dürer_161.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_161.jpg,Albrecht_Du╠êrer_161.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_178.jpg,Albrecht_Dürer_178.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_178.jpg,Albrecht_Du╠êrer_178.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_165.jpg,Albrecht_Du╠êrer_165.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_165.jpg,Albrecht_Dürer_165.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_137.jpg,Albrecht_Du╠êrer_137.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_137.jpg,Albrecht_Dürer_137.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_207.jpg,Albrecht_Dürer_207.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_207.jpg,Albrecht_Du╠êrer_207.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_190.jpg,Vincent_van_Gogh_286.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_190.jpg,Vincent_van_Gogh_190.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_232.jpg,Albrecht_Du╠êrer_232.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_232.jpg,Albrecht_Dürer_232.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_64.jpg,Albrecht_Du╠êrer_64.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_64.jpg,Albrecht_Dürer_64.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_60.jpg,Albrecht_Du╠êrer_60.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_60.jpg,Albrecht_Dürer_60.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_228.jpg,Pablo_Picasso_151.jpg,Pablo_Picasso,Pablo_Picasso,8,remove,False
Pablo_Picasso_228.jpg,Pablo_Picasso_228.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Dürer_18.jpg,Albrecht_Du╠êrer_18.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_18.jpg,Albrecht_Dürer_18.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_547.jpg,Edgar_Degas_551.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_547.jpg,Edgar_Degas_550.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_547.jpg,Edgar_Degas_547.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Pablo_Picasso_40.jpg,Pablo_Picasso_363.jpg,Pablo_Picasso,Pablo_Picasso,4,remove,False
Pablo_Picasso_40.jpg,Pablo_Picasso_40.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Edgar_Degas_669.jpg,Edgar_Degas_124.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_669.jpg,Edgar_Degas_669.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_73.jpg,Albrecht_Du╠êrer_73.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_73.jpg,Albrecht_Dürer_73.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_317.jpg,Edgar_Degas_360.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_317.jpg,Edgar_Degas_317.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_290.jpg,Albrecht_Dürer_290.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_290.jpg,Albrecht_Du╠êrer_290.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_312.jpg,Albrecht_Du╠êrer_312.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_312.jpg,Albrecht_Dürer_312.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_208.jpg,Albrecht_Dürer_208.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_208.jpg,Albrecht_Du╠êrer_208.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_545.jpg,Edgar_Degas_228.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_545.jpg,Edgar_Degas_545.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_870.jpg,Vincent_van_Gogh_429.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_870.jpg,Vincent_van_Gogh_870.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Pablo_Picasso_277.jpg,Pablo_Picasso_219.jpg,Pablo_Picasso,Pablo_Picasso,0,remove,False
Pablo_Picasso_277.jpg,Pablo_Picasso_277.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Vincent_van_Gogh_245.jpg,Vincent_van_Gogh_404.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_245.jpg,Vincent_van_Gogh_245.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_95.jpg,Albrecht_Du╠êrer_95.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_95.jpg,Albrecht_Dürer_95.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_670.jpg,Vincent_van_Gogh_332.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_670.jpg,Vincent_van_Gogh_670.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_61.jpg,Albrecht_Du╠êrer_61.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_61.jpg,Albrecht_Dürer_61.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_101.jpg,Albrecht_Dürer_101.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_101.jpg,Albrecht_Du╠êrer_101.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_53.jpg,Albrecht_Du╠êrer_53.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_53.jpg,Albrecht_Dürer_53.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_80.jpg,Albrecht_Dürer_80.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_80.jpg,Albrecht_Du╠êrer_80.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_6.jpg,Albrecht_Du╠êrer_6.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_6.jpg,Albrecht_Dürer_6.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_132.jpg,Albrecht_Du╠êrer_132.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_132.jpg,Albrecht_Dürer_132.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_264.jpg,Albrecht_Dürer_264.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_264.jpg,Albrecht_Du╠êrer_264.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_160.jpg,Vincent_van_Gogh_299.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_160.jpg,Vincent_van_Gogh_160.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_193.jpg,Albrecht_Dürer_193.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_193.jpg,Albrecht_Du╠êrer_193.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_81.jpg,Albrecht_Du╠êrer_81.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_81.jpg,Albrecht_Dürer_81.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_114.jpg,Albrecht_Dürer_114.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_114.jpg,Albrecht_Du╠êrer_114.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_158.jpg,Albrecht_Du╠êrer_158.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_158.jpg,Albrecht_Dürer_158.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_189.jpg,Albrecht_Du╠êrer_189.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_189.jpg,Albrecht_Dürer_189.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_455.jpg,Vincent_van_Gogh_837.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_455.jpg,Vincent_van_Gogh_455.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_288.jpg,Albrecht_Dürer_288.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_288.jpg,Albrecht_Du╠êrer_288.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_14.jpg,Edgar_Degas_529.jpg,Edgar_Degas,Edgar_Degas,10,remove,False
Edgar_Degas_14.jpg,Edgar_Degas_14.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_117.jpg,Vincent_van_Gogh_450.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_117.jpg,Vincent_van_Gogh_117.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_243.jpg,Albrecht_Du╠êrer_243.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_243.jpg,Albrecht_Dürer_243.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_38.jpg,Albrecht_Dürer_38.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_38.jpg,Albrecht_Du╠êrer_38.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_227.jpg,Albrecht_Dürer_227.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_227.jpg,Albrecht_Du╠êrer_227.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_326.jpg,Albrecht_Dürer_326.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_326.jpg,Albrecht_Du╠êrer_326.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_14.jpg,Albrecht_Du╠êrer_14.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_14.jpg,Albrecht_Dürer_14.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_163.jpg,Albrecht_Du╠êrer_163.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_163.jpg,Albrecht_Dürer_163.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_126.jpg,Albrecht_Du╠êrer_126.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_126.jpg,Albrecht_Dürer_126.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_525.jpg,Edgar_Degas_174.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_525.jpg,Edgar_Degas_525.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_75.jpg,Edgar_Degas_629.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_75.jpg,Edgar_Degas_75.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_82.jpg,Albrecht_Du╠êrer_82.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_82.jpg,Albrecht_Dürer_82.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_67.jpg,Albrecht_Dürer_67.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_67.jpg,Albrecht_Du╠êrer_67.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_36.jpg,Edgar_Degas_314.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
